===============================================================================
Id,TSLA,len,datetime,open,high,low,close,volume,openinterest,adjclose,GoldCross,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus
325,TSLA,325,2017-09-26 23:59:59.999989,70.19,70.25,68.18,69.05,35781500.0,0.0,69.050003,GoldCross,325,736598.9999999999,Broker,325,10000.0,10000.0,BuySell,325,,,Trades - Net Profit/Loss,325,,
326,TSLA,326,2017-09-27 23:59:59.999989,69.98,70.3,68.1,68.19,30301500.0,0.0,68.194,GoldCross,326,736599.9999999999,Broker,326,10000.0,10000.0,BuySell,326,,,Trades - Net Profit/Loss,326,,
327,TSLA,327,2017-09-28 23:59:59.999989,67.98,68.55,67.08,67.92,26598000.0,0.0,67.919998,GoldCross,327,736600.9999999999,Broker,327,10000.0,10000.0,BuySell,327,,,Trades - Net Profit/Loss,327,,
328,TSLA,328,2017-09-29 23:59:59.999989,68.37,68.94,67.72,68.22,25535500.0,0.0,68.220001,GoldCross,328,736601.9999999999,Broker,328,10000.0,10000.0,BuySell,328,,,Trades - Net Profit/Loss,328,,
329,TSLA,329,2017-10-02 23:59:59.999989,68.5,68.74,67.1,68.31,26434000.0,0.0,68.306,GoldCross,329,736604.9999999999,Broker,329,10000.0,10000.0,BuySell,329,,,Trades - Net Profit/Loss,329,,
330,TSLA,330,2017-10-03 23:59:59.999989,67.18,69.71,66.26,69.63,50768000.0,0.0,69.627998,GoldCross,330,736605.9999999999,Broker,330,10000.0,10000.0,BuySell,330,,,Trades - Net Profit/Loss,330,,
331,TSLA,331,2017-10-04 23:59:59.999989,70.25,71.72,69.92,71.0,40817500.0,0.0,71.001999,GoldCross,331,736606.9999999999,Broker,331,10000.0,10000.0,BuySell,331,,,Trades - Net Profit/Loss,331,,
332,TSLA,332,2017-10-05 23:59:59.999989,71.2,71.49,70.27,71.07,20858500.0,0.0,71.066002,GoldCross,332,736607.9999999999,Broker,332,10000.0,10000.0,BuySell,332,,,Trades - Net Profit/Loss,332,,
333,TSLA,333,2017-10-06 23:59:59.999989,70.62,72.02,70.45,71.38,21487500.0,0.0,71.375999,GoldCross,333,736608.9999999999,Broker,333,10000.0,10000.0,BuySell,333,,,Trades - Net Profit/Loss,333,,
334,TSLA,334,2017-10-09 23:59:59.999989,69.93,70.35,68.53,68.59,37468500.0,0.0,68.587997,GoldCross,334,736611.9999999999,Broker,334,10000.0,10000.0,BuySell,334,,,Trades - Net Profit/Loss,334,,
335,TSLA,335,2017-10-10 23:59:59.999989,69.36,71.13,69.11,71.12,34892500.0,0.0,71.117996,GoldCross,335,736612.9999999999,Broker,335,10000.0,10000.0,BuySell,335,,,Trades - Net Profit/Loss,335,,
336,TSLA,336,2017-10-11 23:59:59.999989,70.78,71.52,70.23,70.92,22504000.0,0.0,70.919998,GoldCross,336,736613.9999999999,Broker,336,10000.0,10000.0,BuySell,336,,,Trades - Net Profit/Loss,336,,
337,TSLA,337,2017-10-12 23:59:59.999989,70.59,71.96,70.53,71.14,20435000.0,0.0,71.136002,GoldCross,337,736614.9999999999,Broker,337,10000.0,10000.0,BuySell,337,,,Trades - Net Profit/Loss,337,,
338,TSLA,338,2017-10-13 23:59:59.999989,71.4,71.7,70.74,71.11,17702500.0,0.0,71.113998,GoldCross,338,736615.9999999999,Broker,338,10000.0,10000.0,BuySell,338,,,Trades - Net Profit/Loss,338,,
339,TSLA,339,2017-10-16 23:59:59.999989,70.75,70.9,69.43,70.12,26877500.0,0.0,70.120003,GoldCross,339,736618.9999999999,Broker,339,10000.0,10000.0,BuySell,339,,,Trades - Net Profit/Loss,339,,
340,TSLA,340,2017-10-17 23:59:59.999989,70.18,71.24,70.01,71.15,16466500.0,0.0,71.150002,GoldCross,340,736619.9999999999,Broker,340,10000.0,10000.0,BuySell,340,,,Trades - Net Profit/Loss,340,,
341,TSLA,341,2017-10-18 23:59:59.999989,71.19,72.6,70.83,71.93,24695500.0,0.0,71.93,GoldCross,341,736620.9999999999,Broker,341,10000.0,10000.0,BuySell,341,,,Trades - Net Profit/Loss,341,,
342,TSLA,342,2017-10-19 23:59:59.999989,71.11,71.43,69.64,70.36,25309000.0,0.0,70.362,GoldCross,342,736621.9999999999,Broker,342,10000.0,10000.0,BuySell,342,,,Trades - Net Profit/Loss,342,,
343,TSLA,343,2017-10-20 23:59:59.999989,70.54,70.91,68.87,69.02,24652000.0,0.0,69.019997,GoldCross,343,736622.9999999999,Broker,343,10000.0,10000.0,BuySell,343,,,Trades - Net Profit/Loss,343,,
344,TSLA,344,2017-10-23 23:59:59.999989,69.98,69.99,67.25,67.4,28736500.0,0.0,67.403999,GoldCross,344,736625.9999999999,Broker,344,10000.0,10000.0,BuySell,344,,,Trades - Net Profit/Loss,344,,
345,TSLA,345,2017-10-24 23:59:59.999989,67.76,68.56,67.23,67.47,22458500.0,0.0,67.468002,GoldCross,345,736626.9999999999,Broker,345,10000.0,10000.0,BuySell,345,,,Trades - Net Profit/Loss,345,,
346,TSLA,346,2017-10-25 23:59:59.999989,67.34,67.5,64.71,65.17,42970500.0,0.0,65.167999,GoldCross,346,736627.9999999999,Broker,346,10000.0,10000.0,BuySell,346,,,Trades - Net Profit/Loss,346,,
347,TSLA,347,2017-10-26 23:59:59.999989,65.56,66.05,64.64,65.23,25117500.0,0.0,65.234001,GoldCross,347,736628.9999999999,Broker,347,10000.0,10000.0,BuySell,347,,,Trades - Net Profit/Loss,347,,
348,TSLA,348,2017-10-27 23:59:59.999989,63.95,64.92,63.33,64.17,34898500.0,0.0,64.174004,GoldCross,348,736629.9999999999,Broker,348,10000.0,10000.0,BuySell,348,,,Trades - Net Profit/Loss,348,,
349,TSLA,349,2017-10-30 23:59:59.999989,63.84,64.76,63.45,64.02,21272000.0,0.0,64.015999,GoldCross,349,736632.9999999999,Broker,349,10000.0,10000.0,BuySell,349,,,Trades - Net Profit/Loss,349,,
350,TSLA,350,2017-10-31 23:59:59.999989,64.05,66.39,64.04,66.31,28361500.0,0.0,66.306,GoldCross,350,736633.9999999999,Broker,350,10000.0,10000.0,BuySell,350,,,Trades - Net Profit/Loss,350,,
351,TSLA,351,2017-11-01 23:59:59.999989,66.45,66.52,64.05,64.22,42286500.0,0.0,64.216003,GoldCross,351,736634.9999999999,Broker,351,10000.0,10000.0,BuySell,351,,,Trades - Net Profit/Loss,351,,
352,TSLA,352,2017-11-02 23:59:59.999989,60.03,61.74,58.53,59.85,98957000.0,0.0,59.852001,GoldCross,352,736635.9999999999,Broker,352,10000.0,10000.0,BuySell,352,,,Trades - Net Profit/Loss,352,,
353,TSLA,353,2017-11-03 23:59:59.999989,59.9,61.25,59.03,61.22,44470000.0,0.0,61.217999,GoldCross,353,736636.9999999999,Broker,353,10000.0,10000.0,BuySell,353,,,Trades - Net Profit/Loss,353,,
354,TSLA,354,2017-11-06 23:59:59.999989,61.4,61.5,59.8,60.56,32430000.0,0.0,60.556,GoldCross,354,736639.9999999999,Broker,354,10000.0,10000.0,BuySell,354,,,Trades - Net Profit/Loss,354,,
355,TSLA,355,2017-11-07 23:59:59.999989,60.2,61.3,60.01,61.21,26471500.0,0.0,61.209999,GoldCross,355,736640.9999999999,Broker,355,10000.0,10000.0,BuySell,355,,,Trades - Net Profit/Loss,355,,
356,TSLA,356,2017-11-08 23:59:59.999989,61.1,61.38,60.26,60.88,23626500.0,0.0,60.877998,GoldCross,356,736641.9999999999,Broker,356,10000.0,10000.0,BuySell,356,,,Trades - Net Profit/Loss,356,,
357,TSLA,357,2017-11-09 23:59:59.999989,60.5,60.89,59.26,60.6,27235500.0,0.0,60.598,GoldCross,357,736642.9999999999,Broker,357,10000.0,10000.0,BuySell,357,,,Trades - Net Profit/Loss,357,,
358,TSLA,358,2017-11-10 23:59:59.999989,60.5,61.67,60.37,60.6,23127000.0,0.0,60.598,GoldCross,358,736643.9999999999,Broker,358,10000.0,10000.0,BuySell,358,,,Trades - Net Profit/Loss,358,,
359,TSLA,359,2017-11-13 23:59:59.999989,60.03,63.36,59.82,63.08,37924500.0,0.0,63.080002,GoldCross,359,736646.9999999999,Broker,359,10000.0,10000.0,BuySell,359,,,Trades - Net Profit/Loss,359,,
360,TSLA,360,2017-11-14 23:59:59.999989,63.0,63.27,61.38,61.74,28380500.0,0.0,61.740002,GoldCross,360,736647.9999999999,Broker,360,10000.0,10000.0,BuySell,360,,,Trades - Net Profit/Loss,360,,
361,TSLA,361,2017-11-15 23:59:59.999989,61.2,62.5,60.3,62.26,29893500.0,0.0,62.259998,GoldCross,361,736648.9999999999,Broker,361,10000.0,10000.0,BuySell,361,,,Trades - Net Profit/Loss,361,,
362,TSLA,362,2017-11-16 23:59:59.999989,62.8,63.63,62.26,62.5,29110500.0,0.0,62.5,GoldCross,362,736649.9999999999,Broker,362,10000.0,10000.0,BuySell,362,,,Trades - Net Profit/Loss,362,,
363,TSLA,363,2017-11-17 23:59:59.999989,65.13,65.33,62.63,63.01,68675500.0,0.0,63.009998,GoldCross,363,736650.9999999999,Broker,363,10000.0,10000.0,BuySell,363,,,Trades - Net Profit/Loss,363,,
364,TSLA,364,2017-11-20 23:59:59.999989,62.76,63.1,60.95,61.75,41238500.0,0.0,61.748001,GoldCross,364,736653.9999999999,Broker,364,10000.0,10000.0,BuySell,364,,,Trades - Net Profit/Loss,364,,
365,TSLA,365,2017-11-21 23:59:59.999989,62.17,63.65,61.74,63.56,36306500.0,0.0,63.562,GoldCross,365,736654.9999999999,Broker,365,10000.0,10000.0,BuySell,365,,,Trades - Net Profit/Loss,365,,
366,TSLA,366,2017-11-22 23:59:59.999989,63.35,63.48,62.37,62.52,24588000.0,0.0,62.52,GoldCross,366,736655.9999999999,Broker,366,10000.0,10000.0,BuySell,366,,,Trades - Net Profit/Loss,366,,
367,TSLA,367,2017-11-24 23:59:59.999989,62.76,63.28,62.2,63.11,16220500.0,0.0,63.110001,GoldCross,367,736657.9999999999,Broker,367,10000.0,10000.0,BuySell,367,,,Trades - Net Profit/Loss,367,,
368,TSLA,368,2017-11-27 23:59:59.999989,62.65,63.47,61.9,63.36,22779500.0,0.0,63.362,GoldCross,368,736660.9999999999,Broker,368,10000.0,10000.0,BuySell,368,,,Trades - Net Profit/Loss,368,,
369,TSLA,369,2017-11-28 23:59:59.999989,63.27,64.0,62.78,63.51,24747500.0,0.0,63.509998,GoldCross,369,736661.9999999999,Broker,369,10000.0,10000.0,BuySell,369,,,Trades - Net Profit/Loss,369,,
370,TSLA,370,2017-11-29 23:59:59.999989,63.46,63.6,60.25,61.51,43837000.0,0.0,61.507999,GoldCross,370,736662.9999999999,Broker,370,10000.0,10000.0,BuySell,370,,,Trades - Net Profit/Loss,370,,
371,TSLA,371,2017-11-30 23:59:59.999989,61.71,62.14,60.91,61.77,21758000.0,0.0,61.77,GoldCross,371,736663.9999999999,Broker,371,10000.0,10000.0,BuySell,371,,,Trades - Net Profit/Loss,371,,
372,TSLA,372,2017-12-01 23:59:59.999989,61.09,62.06,61.01,61.31,21464500.0,0.0,61.306,GoldCross,372,736664.9999999999,Broker,372,10000.0,10000.0,BuySell,372,,,Trades - Net Profit/Loss,372,,
373,TSLA,373,2017-12-04 23:59:59.999989,61.3,61.65,60.12,61.04,29175500.0,0.0,61.040001,GoldCross,373,736667.9999999999,Broker,373,10000.0,10000.0,BuySell,373,,,Trades - Net Profit/Loss,373,,
374,TSLA,374,2017-12-05 23:59:59.999989,60.4,61.6,60.2,60.74,23232500.0,0.0,60.740002,GoldCross,374,736668.9999999999,Broker,374,10000.0,10000.0,BuySell,374,,,Trades - Net Profit/Loss,374,,
375,TSLA,375,2017-12-06 23:59:59.999989,60.02,62.68,60.0,62.65,35976500.0,0.0,62.652,GoldCross,375,736669.9999999999,Broker,375,10000.0,10000.0,BuySell,375,,,Trades - Net Profit/Loss,375,,
376,TSLA,376,2017-12-07 23:59:59.999989,62.4,63.73,62.21,62.25,23903000.0,0.0,62.248001,GoldCross,376,736670.9999999999,Broker,376,10000.0,10000.0,BuySell,376,,,Trades - Net Profit/Loss,376,,
377,TSLA,377,2017-12-08 23:59:59.999989,62.92,63.4,62.25,63.03,17342500.0,0.0,63.026001,GoldCross,377,736671.9999999999,Broker,377,10000.0,10000.0,BuySell,377,,,Trades - Net Profit/Loss,377,,
378,TSLA,378,2017-12-11 23:59:59.999989,62.93,65.8,62.75,65.78,39690000.0,0.0,65.781998,GoldCross,378,736674.9999999999,Broker,378,10000.0,10000.0,BuySell,378,,,Trades - Net Profit/Loss,378,,
379,TSLA,379,2017-12-12 23:59:59.999989,66.09,68.29,66.01,68.21,43666000.0,0.0,68.206001,GoldCross,379,736675.9999999999,Broker,379,10000.0,10000.0,BuySell,379,,,Trades - Net Profit/Loss,379,,
380,TSLA,380,2017-12-13 23:59:59.999989,68.19,68.84,67.3,67.81,31107500.0,0.0,67.806,GoldCross,380,736676.9999999999,Broker,380,10000.0,10000.0,BuySell,380,,,Trades - Net Profit/Loss,380,,
381,TSLA,381,2017-12-14 23:59:59.999989,68.2,69.49,67.38,67.58,28999500.0,0.0,67.578003,GoldCross,381,736677.9999999999,Broker,381,10000.0,10000.0,BuySell,381,,,Trades - Net Profit/Loss,381,,
382,TSLA,382,2017-12-15 23:59:59.999989,68.41,68.78,67.15,68.69,34666000.0,0.0,68.690002,GoldCross,382,736678.9999999999,Broker,382,10000.0,10000.0,BuySell,382,,,Trades - Net Profit/Loss,382,,
383,TSLA,383,2017-12-18 23:59:59.999989,68.98,69.35,67.52,67.77,27381000.0,0.0,67.774002,GoldCross,383,736681.9999999999,Broker,383,10000.0,10000.0,BuySell,383,,,Trades - Net Profit/Loss,383,,
384,TSLA,384,2017-12-19 23:59:59.999989,68.05,68.3,66.06,66.22,34125000.0,0.0,66.220001,GoldCross,384,736682.9999999999,Broker,384,10000.0,10000.0,BuySell,384,,,Trades - Net Profit/Loss,384,,
385,TSLA,385,2017-12-20 23:59:59.999989,66.54,66.62,65.01,65.8,29769000.0,0.0,65.795998,GoldCross,385,736683.9999999999,Broker,385,85.53999999999905,9889.739999999998,BuySell,385,64.03485,,Trades - Net Profit/Loss,385,,
386,TSLA,386,2017-12-21 23:59:59.999989,65.92,66.75,65.44,66.33,21926000.0,0.0,66.332001,GoldCross,386,736684.9999999999,Broker,386,85.53999999999905,9968.71,BuySell,386,,,Trades - Net Profit/Loss,386,,
387,TSLA,387,2017-12-22 23:59:59.999989,65.9,66.18,64.96,65.04,21079000.0,0.0,65.040001,GoldCross,387,736685.9999999999,Broker,387,85.53999999999905,9776.5,BuySell,387,,,Trades - Net Profit/Loss,387,,
388,TSLA,388,2017-12-26 23:59:59.999989,64.77,64.79,63.32,63.46,21892000.0,0.0,63.458,GoldCross,388,736689.9999999999,Broker,388,85.53999999999905,9541.08,BuySell,388,,,Trades - Net Profit/Loss,388,,
389,TSLA,389,2017-12-27 23:59:59.999989,63.2,63.54,62.15,62.33,23560500.0,0.0,62.327999,GoldCross,389,736690.9999999999,Broker,389,85.53999999999905,9372.71,BuySell,389,,,Trades - Net Profit/Loss,389,,
390,TSLA,390,2017-12-28 23:59:59.999989,62.35,63.16,61.91,63.07,21581500.0,0.0,63.071999,GoldCross,390,736691.9999999999,Broker,390,9375.689999999999,9375.689999999999,BuySell,390,,64.10739999999998,Trades - Net Profit/Loss,390,,-624.3100000000007
391,TSLA,391,2017-12-29 23:59:59.999989,63.24,63.28,62.0,62.27,18886000.0,0.0,62.27,GoldCross,391,736692.9999999999,Broker,391,9375.689999999999,9375.689999999999,BuySell,391,,,Trades - Net Profit/Loss,391,,
392,TSLA,392,2018-01-02 23:59:59.999989,62.4,64.42,62.2,64.11,21761000.0,0.0,64.106003,GoldCross,392,736696.9999999999,Broker,392,9375.689999999999,9375.689999999999,BuySell,392,,,Trades - Net Profit/Loss,392,,
393,TSLA,393,2018-01-03 23:59:59.999989,64.2,65.05,63.11,63.45,22607500.0,0.0,63.450001,GoldCross,393,736697.9999999999,Broker,393,9375.689999999999,9375.689999999999,BuySell,393,,,Trades - Net Profit/Loss,393,,
394,TSLA,394,2018-01-04 23:59:59.999989,62.57,63.71,61.14,62.92,49731500.0,0.0,62.924,GoldCross,394,736698.9999999999,Broker,394,9375.689999999999,9375.689999999999,BuySell,394,,,Trades - Net Profit/Loss,394,,
395,TSLA,395,2018-01-05 23:59:59.999989,63.32,63.45,62.4,63.32,22956000.0,0.0,63.316002,GoldCross,395,736699.9999999999,Broker,395,9375.689999999999,9375.689999999999,BuySell,395,,,Trades - Net Profit/Loss,395,,
396,TSLA,396,2018-01-08 23:59:59.999989,63.2,67.4,63.1,67.28,49297000.0,0.0,67.281998,GoldCross,396,736702.9999999999,Broker,396,9375.689999999999,9375.689999999999,BuySell,396,,,Trades - Net Profit/Loss,396,,
397,TSLA,397,2018-01-09 23:59:59.999989,67.03,67.76,65.48,66.74,35733000.0,0.0,66.737999,GoldCross,397,736703.9999999999,Broker,397,9375.689999999999,9375.689999999999,BuySell,397,,,Trades - Net Profit/Loss,397,,
398,TSLA,398,2018-01-10 23:59:59.999989,66.44,67.4,66.0,66.96,21549500.0,0.0,66.959999,GoldCross,398,736704.9999999999,Broker,398,9375.689999999999,9375.689999999999,BuySell,398,,,Trades - Net Profit/Loss,398,,
399,TSLA,399,2018-01-11 23:59:59.999989,67.05,68.96,66.65,67.59,33227500.0,0.0,67.589996,GoldCross,399,736705.9999999999,Broker,399,9375.689999999999,9375.689999999999,BuySell,399,,,Trades - Net Profit/Loss,399,,
400,TSLA,400,2018-01-12 23:59:59.999989,67.73,68.08,66.73,67.24,24125500.0,0.0,67.244003,GoldCross,400,736706.9999999999,Broker,400,96.67999999999847,9308.559999999998,BuySell,400,65.72905,,Trades - Net Profit/Loss,400,,
401,TSLA,401,2018-01-16 23:59:59.999989,67.51,69.0,66.96,68.01,32371500.0,0.0,68.012001,GoldCross,401,736710.9999999999,Broker,401,96.67999999999847,9414.05,BuySell,401,,,Trades - Net Profit/Loss,401,,
402,TSLA,402,2018-01-17 23:59:59.999989,68.09,69.8,67.95,69.43,35517500.0,0.0,69.431999,GoldCross,402,736711.9999999999,Broker,402,96.67999999999847,9608.59,BuySell,402,,,Trades - Net Profit/Loss,402,,
403,TSLA,403,2018-01-18 23:59:59.999989,69.13,70.46,68.75,68.91,28429000.0,0.0,68.914001,GoldCross,403,736712.9999999999,Broker,403,96.67999999999847,9537.349999999999,BuySell,403,,,Trades - Net Profit/Loss,403,,
404,TSLA,404,2018-01-19 23:59:59.999989,69.0,70.12,68.52,70.0,24441500.0,0.0,70.003998,GoldCross,404,736713.9999999999,Broker,404,96.67999999999847,9686.679999999998,BuySell,404,,,Trades - Net Profit/Loss,404,,
405,TSLA,405,2018-01-22 23:59:59.999989,69.88,71.57,69.84,70.31,31052000.0,0.0,70.311996,GoldCross,405,736716.9999999999,Broker,405,96.67999999999847,9729.15,BuySell,405,,,Trades - Net Profit/Loss,405,,
406,TSLA,406,2018-01-23 23:59:59.999989,72.0,72.1,70.2,70.56,27327000.0,0.0,70.557999,GoldCross,406,736717.9999999999,Broker,406,96.67999999999847,9763.4,BuySell,406,,,Trades - Net Profit/Loss,406,,
407,TSLA,407,2018-01-24 23:59:59.999989,70.92,70.95,68.7,69.18,26437500.0,0.0,69.178001,GoldCross,407,736718.9999999999,Broker,407,96.67999999999847,9574.34,BuySell,407,,,Trades - Net Profit/Loss,407,,
408,TSLA,408,2018-01-25 23:59:59.999989,69.65,69.84,67.28,67.53,33701500.0,0.0,67.528,GoldCross,408,736719.9999999999,Broker,408,96.67999999999847,9348.289999999999,BuySell,408,,,Trades - Net Profit/Loss,408,,
409,TSLA,409,2018-01-26 23:59:59.999989,68.3,68.8,67.14,68.57,22697000.0,0.0,68.57,GoldCross,409,736720.9999999999,Broker,409,96.67999999999847,9490.769999999997,BuySell,409,,,Trades - Net Profit/Loss,409,,
410,TSLA,410,2018-01-29 23:59:59.999989,67.97,70.17,67.66,69.91,23735500.0,0.0,69.905998,GoldCross,410,736723.9999999999,Broker,410,96.67999999999847,9674.349999999999,BuySell,410,,,Trades - Net Profit/Loss,410,,
411,TSLA,411,2018-01-30 23:59:59.999989,69.03,69.65,68.43,69.16,23588500.0,0.0,69.164001,GoldCross,411,736724.9999999999,Broker,411,96.67999999999847,9571.599999999999,BuySell,411,,,Trades - Net Profit/Loss,411,,
412,TSLA,412,2018-01-31 23:59:59.999989,69.5,71.24,69.04,70.86,31070500.0,0.0,70.862,GoldCross,412,736725.9999999999,Broker,412,96.67999999999847,9804.499999999998,BuySell,412,,,Trades - Net Profit/Loss,412,,
413,TSLA,413,2018-02-01 23:59:59.999989,70.2,71.93,69.73,69.85,20988500.0,0.0,69.849998,GoldCross,413,736726.9999999999,Broker,413,96.67999999999847,9666.129999999997,BuySell,413,,,Trades - Net Profit/Loss,413,,
414,TSLA,414,2018-02-02 23:59:59.999989,69.69,70.39,68.1,68.75,18524000.0,0.0,68.75,GoldCross,414,736727.9999999999,Broker,414,96.67999999999847,9515.429999999998,BuySell,414,,,Trades - Net Profit/Loss,414,,
415,TSLA,415,2018-02-05 23:59:59.999989,67.59,68.89,66.6,66.63,22320500.0,0.0,66.625999,GoldCross,415,736730.9999999999,Broker,415,96.67999999999847,9224.989999999998,BuySell,415,,,Trades - Net Profit/Loss,415,,
416,TSLA,416,2018-02-06 23:59:59.999989,65.04,67.24,64.7,66.79,25442000.0,0.0,66.793999,GoldCross,416,736731.9999999999,Broker,416,96.67999999999847,9246.91,BuySell,416,,,Trades - Net Profit/Loss,416,,
417,TSLA,417,2018-02-07 23:59:59.999989,67.8,69.2,67.13,69.0,34846000.0,0.0,69.0,GoldCross,417,736732.9999999999,Broker,417,96.67999999999847,9549.679999999998,BuySell,417,,,Trades - Net Profit/Loss,417,,
418,TSLA,418,2018-02-08 23:59:59.999989,68.66,69.72,62.92,63.05,51573000.0,0.0,63.046001,GoldCross,418,736733.9999999999,Broker,418,96.67999999999847,8734.529999999999,BuySell,418,,,Trades - Net Profit/Loss,418,,
419,TSLA,419,2018-02-09 23:59:59.999989,63.99,64.2,58.95,62.08,64668500.0,0.0,62.084,GoldCross,419,736734.9999999999,Broker,419,96.67999999999847,8601.639999999998,BuySell,419,,,Trades - Net Profit/Loss,419,,
420,TSLA,420,2018-02-12 23:59:59.999989,63.23,63.62,61.25,63.15,31139000.0,0.0,63.146,GoldCross,420,736737.9999999999,Broker,420,96.67999999999847,8748.229999999998,BuySell,420,,,Trades - Net Profit/Loss,420,,
421,TSLA,421,2018-02-13 23:59:59.999989,63.0,64.84,62.5,64.73,22801000.0,0.0,64.732002,GoldCross,421,736738.9999999999,Broker,421,96.67999999999847,8964.689999999999,BuySell,421,,,Trades - Net Profit/Loss,421,,
422,TSLA,422,2018-02-14 23:59:59.999989,64.17,65.23,63.7,64.46,19753500.0,0.0,64.461998,GoldCross,422,736739.9999999999,Broker,422,96.67999999999847,8927.699999999997,BuySell,422,,,Trades - Net Profit/Loss,422,,
423,TSLA,423,2018-02-15 23:59:59.999989,64.9,66.82,64.48,66.81,29564500.0,0.0,66.814003,GoldCross,423,736740.9999999999,Broker,423,96.67999999999847,9249.65,BuySell,423,,,Trades - Net Profit/Loss,423,,
424,TSLA,424,2018-02-16 23:59:59.999989,66.5,68.62,66.33,67.1,28213000.0,0.0,67.098,GoldCross,424,736741.9999999999,Broker,424,96.67999999999847,9289.379999999997,BuySell,424,,,Trades - Net Profit/Loss,424,,
425,TSLA,425,2018-02-20 23:59:59.999989,66.89,68.17,66.3,66.95,20047000.0,0.0,66.954002,GoldCross,425,736745.9999999999,Broker,425,96.67999999999847,9268.829999999998,BuySell,425,,,Trades - Net Profit/Loss,425,,
426,TSLA,426,2018-02-21 23:59:59.999989,67.21,67.94,66.63,66.66,16098000.0,0.0,66.660004,GoldCross,426,736746.9999999999,Broker,426,96.67999999999847,9229.099999999999,BuySell,426,,,Trades - Net Profit/Loss,426,,
427,TSLA,427,2018-02-22 23:59:59.999989,67.11,69.49,66.95,69.23,34849000.0,0.0,69.234001,GoldCross,427,736747.9999999999,Broker,427,96.67999999999847,9581.189999999999,BuySell,427,,,Trades - Net Profit/Loss,427,,
428,TSLA,428,2018-02-23 23:59:59.999989,69.57,71.0,69.42,70.41,29087000.0,0.0,70.410004,GoldCross,428,736748.9999999999,Broker,428,96.67999999999847,9742.849999999999,BuySell,428,,,Trades - Net Profit/Loss,428,,
429,TSLA,429,2018-02-26 23:59:59.999989,70.7,71.8,70.47,71.48,21700000.0,0.0,71.484001,GoldCross,429,736751.9999999999,Broker,429,96.67999999999847,9889.439999999999,BuySell,429,,,Trades - Net Profit/Loss,429,,
430,TSLA,430,2018-02-27 23:59:59.999989,71.25,72.0,70.0,70.2,23987000.0,0.0,70.197998,GoldCross,430,736752.9999999999,Broker,430,96.67999999999847,9714.079999999998,BuySell,430,,,Trades - Net Profit/Loss,430,,
431,TSLA,431,2018-02-28 23:59:59.999989,70.51,71.05,68.44,68.61,30348500.0,0.0,68.612,GoldCross,431,736753.9999999999,Broker,431,96.67999999999847,9496.249999999998,BuySell,431,,,Trades - Net Profit/Loss,431,,
432,TSLA,432,2018-03-01 23:59:59.999989,69.0,69.73,66.01,66.19,34428000.0,0.0,66.185997,GoldCross,432,736754.9999999999,Broker,432,96.67999999999847,9164.709999999997,BuySell,432,,,Trades - Net Profit/Loss,432,,
433,TSLA,433,2018-03-02 23:59:59.999989,65.4,67.04,64.59,67.02,25464000.0,0.0,67.024002,GoldCross,433,736755.9999999999,Broker,433,96.67999999999847,9278.419999999998,BuySell,433,,,Trades - Net Profit/Loss,433,,
434,TSLA,434,2018-03-05 23:59:59.999989,66.48,67.55,65.86,66.67,19119000.0,0.0,66.669998,GoldCross,434,736758.9999999999,Broker,434,96.67999999999847,9230.47,BuySell,434,,,Trades - Net Profit/Loss,434,,
435,TSLA,435,2018-03-06 23:59:59.999989,66.75,67.27,65.41,65.64,21428500.0,0.0,65.639999,GoldCross,435,736759.9999999999,Broker,435,96.67999999999847,9089.359999999999,BuySell,435,,,Trades - Net Profit/Loss,435,,
436,TSLA,436,2018-03-07 23:59:59.999989,65.09,66.5,64.35,66.46,25036500.0,0.0,66.459999,GoldCross,436,736760.9999999999,Broker,436,96.67999999999847,9201.699999999997,BuySell,436,,,Trades - Net Profit/Loss,436,,
437,TSLA,437,2018-03-08 23:59:59.999989,66.57,66.66,65.25,65.82,17831000.0,0.0,65.82,GoldCross,437,736761.9999999999,Broker,437,96.67999999999847,9114.019999999997,BuySell,437,,,Trades - Net Profit/Loss,437,,
438,TSLA,438,2018-03-09 23:59:59.999989,64.82,65.7,64.47,65.43,27534000.0,0.0,65.433998,GoldCross,438,736762.9999999999,Broker,438,96.67999999999847,9060.59,BuySell,438,,,Trades - Net Profit/Loss,438,,
439,TSLA,439,2018-03-12 23:59:59.999989,65.72,69.44,65.3,69.1,41320000.0,0.0,69.101997,GoldCross,439,736765.9999999999,Broker,439,96.67999999999847,9563.379999999997,BuySell,439,,,Trades - Net Profit/Loss,439,,
440,TSLA,440,2018-03-13 23:59:59.999989,65.72,69.44,65.3,68.37,29829000.0,0.0,68.367996,GoldCross,440,736766.9999999999,Broker,440,96.67999999999847,9463.369999999999,BuySell,440,,,Trades - Net Profit/Loss,440,,
441,TSLA,441,2018-03-14 23:59:59.999989,67.35,67.96,64.79,65.33,39837000.0,0.0,65.325996,GoldCross,441,736767.9999999999,Broker,441,96.67999999999847,9046.889999999998,BuySell,441,,,Trades - Net Profit/Loss,441,,
442,TSLA,442,2018-03-15 23:59:59.999989,65.88,66.57,64.22,65.12,32824000.0,0.0,65.120003,GoldCross,442,736768.9999999999,Broker,442,96.67999999999847,9018.119999999999,BuySell,442,,,Trades - Net Profit/Loss,442,,
